dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,well_type,strain1,strain2
10,N,9,N9,83,75,M23,N8,pair,J24,E24
10,N,10,N10,10,8,A21,B18,pair,O5,B15
10,N,11,N11,13,18,C3,D14,pair,A20,N13
10,N,12,N12,88,3,O9,B8,pair,D6,O10
10,N,13,N13,0,14,A1,D6,pair,O7,L19
10,N,14,N14,91,37,O15,H4,mono,P13,P13
10,N,15,N15,58,17,I21,D12,pair,P1,P13
10,N,16,N16,27,59,E7,J24,pair,D6,F7
10,N,17,N17,79,84,M15,P2,pair,G17,C19
10,N,18,N18,42,53,G13,J12,pair,P16,O18
10,N,19,N19,71,35,K23,F24,pair,B24,P14
10,N,20,N20,80,53,M17,J12,pair,C3,N14
10,N,21,N21,41,5,G11,B12,pair,C12,A6
10,N,22,N22,23,72,C23,N2,pair,B12,C15
10,N,23,N23,75,61,M7,L4,pair,C20,M14
10,O,2,O2,88,52,O9,J10,pair,D20,K2
10,O,3,O3,44,57,G17,J20,pair,K17,C12
10,O,4,O4,55,77,I15,N12,pair,E24,O10
10,O,5,O5,43,3,G15,B8,pair,D15,D3
10,O,6,O6,57,89,I19,P12,pair,P20,C14
10,O,7,O7,30,55,E13,J16,pair,P13,J2
10,O,8,O8,65,21,K11,D20,pair,N19,K2
10,O,9,O9,23,4,C23,B10,pair,P8,O21
10,O,10,O10,20,31,C17,F16,pair,J24,F2
10,O,11,O11,72,6,M1,B14,pair,O17,C12
10,O,12,O12,18,80,C13,N18,pair,K10,O7
10,O,13,O13,33,88,E19,P10,pair,B15,B12
10,O,14,O14,28,93,E9,P20,pair,N19,C11
10,O,15,O15,43,15,G15,D8,pair,D6,A11
10,O,16,O16,12,15,C1,D8,pair,K10,C19
10,O,17,O17,71,82,K23,N22,pair,K6,A20
10,O,18,O18,28,68,E9,L18,pair,N21,F16
10,O,19,O19,33,19,E19,D16,pair,N19,K17
10,O,20,O20,68,63,K17,L8,pair,N23,C20
10,O,21,O21,56,33,I17,F20,pair,P8,M12
10,O,22,O22,31,65,E15,L12,pair,N24,N14
10,O,23,O23,32,70,E17,L22,pair,B7,L24
11,B,2,B2,41,59,G11,J24,pair,O5,L24
11,B,3,B3,32,40,E17,H10,pair,I19,E14
11,B,4,B4,9,49,A19,J4,pair,M23,K8
11,B,5,B5,14,94,C5,P22,pair,K6,D15
11,B,6,B6,27,14,E7,D6,pair,P13,F13
11,B,7,B7,9,30,A19,F14,pair,O7,O17
11,B,8,B8,15,76,C7,N10,pair,D6,N3
11,B,9,B9,31,94,E15,P22,pair,B4,K6
11,B,10,B10,78,65,M13,L12,pair,P23,C11
11,B,11,B11,8,55,A17,J16,pair,K11,A6
11,B,12,B12,69,29,K19,F12,pair,F16,G8
11,B,13,B13,90,47,O13,H24,pair,N23,P13
11,B,14,B14,72,41,M1,H12,pair,F2,K3
11,B,15,B15,27,10,E7,B22,pair,E14,O18
11,B,16,B16,48,66,I1,L14,pair,N10,C12
11,B,17,B17,30,6,E13,B14,pair,K6,M12
11,B,18,B18,67,76,K15,N10,pair,O21,L11
11,B,19,B19,72,17,M1,D12,pair,P11,N10
11,B,20,B20,26,82,E5,N22,pair,C20,F13
11,B,21,B21,50,44,I5,H18,pair,C20,G8
11,B,22,B22,18,57,C13,J20,pair,D20,L6
11,B,23,B23,52,7,I9,B16,pair,M12,J2
11,C,2,C2,64,17,K9,D12,pair,C14,G8
11,C,3,C3,0,18,A1,D14,pair,B24,M23
11,C,4,C4,67,41,K15,H12,pair,O7,D7
11,C,5,C5,56,49,I17,J4,pair,C8,M12
11,C,6,C6,25,87,E3,P8,pair,D15,E24
11,C,7,C7,64,77,K9,N12,pair,F19,F13
11,C,8,C8,36,23,G1,D24,pair,P1,C20
11,C,9,C9,18,49,C13,J4,pair,B12,J22
11,C,10,C10,74,29,M5,F12,pair,M15,C14
11,C,11,C11,58,21,I21,D20,pair,L23,J2
11,C,12,C12,8,31,A17,F16,pair,D20,D1
11,C,13,C13,95,61,O23,L4,pair,B24,D7
11,C,14,C14,78,75,M13,N8,pair,N10,J2
11,C,15,C15,75,80,M7,N18,pair,K6,N15
11,C,16,C16,23,3,C23,B8,pair,M12,A11
11,C,17,C17,76,52,M9,J10,pair,K11,P13
11,C,18,C18,92,90,O17,P14,pair,O21,J22
11,C,19,C19,46,31,G21,F16,pair,O24,N21
11,C,20,C20,76,94,M9,P22,pair,N3,B12
11,C,21,C21,70,59,K21,J24,pair,D6,J22
11,C,22,C22,6,43,A13,H16,pair,L23,N13
11,C,23,C23,44,54,G17,J14,pair,K17,P20
11,D,2,D2,13,62,C3,L6,pair,O7,P23
11,D,3,D3,89,69,O11,L20,pair,B24,J18
11,D,4,D4,64,24,K9,F2,pair,O5,M15
11,D,5,D5,38,10,G5,B22,pair,N19,K3
11,D,6,D6,58,56,I21,J18,pair,K6,O18
11,D,7,D7,46,85,G21,P4,pair,N24,P16
11,D,8,D8,7,74,A15,N6,pair,I19,J22
11,D,9,D9,34,0,E21,B2,pair,O7,P20
11,D,10,D10,26,4,E5,B10,pair,D20,C14
11,D,11,D11,14,90,C5,P14,pair,J18,A20
11,D,12,D12,2,67,A5,L16,pair,P1,L11
11,D,13,D13,32,39,E17,H8,pair,N21,P17
11,D,14,D14,85,57,O3,J20,mono,P17,P17
11,D,15,D15,81,42,M19,H14,pair,N24,C3
11,D,16,D16,20,91,C17,P16,pair,K10,H20
11,D,17,D17,12,9,C1,B20,pair,P23,C14
11,D,18,D18,44,1,G17,B4,pair,I19,O17
11,D,19,D19,18,7,C13,B16,pair,J24,H20
11,D,20,D20,20,86,C17,P6,pair,C12,O18
11,D,21,D21,23,56,C23,J18,pair,K10,M12
11,D,22,D22,11,73,A23,N4,pair,L11,J5
11,D,23,D23,71,30,K23,F14,pair,E3,E24
11,E,2,E2,57,80,I19,N18,pair,J24,M14
11,E,3,E3,94,47,O21,H24,pair,C15,N13
11,E,4,E4,19,20,C15,D18,pair,C8,E24
11,E,5,E5,20,33,C17,F20,pair,B15,A6
11,E,6,E6,53,30,I11,F14,pair,J24,P13
11,E,7,E7,69,84,K19,P2,mono,H20,H20
11,E,8,E8,37,85,G3,P4,pair,N23,H20
11,E,9,E9,66,93,K13,P20,pair,N3,N21
11,E,10,E10,85,66,O3,L14,pair,P11,E14
11,E,11,E11,82,6,M21,B14,pair,J24,D13
11,E,12,E12,78,45,M13,H20,pair,P8,D3
11,E,13,E13,14,34,C5,F22,pair,N24,A5
11,E,14,E14,74,44,M5,H18,pair,D6,M23
11,E,15,E15,79,40,M15,H10,pair,C11,J22
11,E,16,E16,20,2,C17,B6,pair,M12,O10
11,E,17,E17,15,13,C7,D4,pair,D20,C20
11,E,18,E18,28,38,E9,H6,pair,B4,E3
11,E,19,E19,45,13,G19,D4,pair,G17,L19
11,E,20,E20,37,68,G3,L18,pair,K10,C11
11,E,21,E21,26,6,E5,B14,pair,I19,A6
11,E,22,E22,25,49,E3,J4,pair,J18,K17
11,E,23,E23,67,49,K15,J4,pair,D1,J5
11,F,2,F2,9,29,A19,F12,pair,K15,P20
11,F,3,F3,58,83,I21,N24,pair,F2,O18
11,F,4,F4,79,20,M15,D18,pair,C8,L24
11,F,5,F5,17,37,C11,H4,pair,N21,D11
11,F,6,F6,77,41,M11,H12,pair,B7,C20
11,F,7,F7,71,95,K23,P24,pair,B4,N10
11,F,8,F8,85,67,O3,L16,pair,D20,A6
11,F,9,F9,34,80,E21,N18,pair,M15,A11
11,F,10,F10,15,5,C7,B12,pair,P8,N10
11,F,11,F11,52,23,I9,D24,pair,P1,D3
11,F,12,F12,38,33,G5,F20,pair,A6,D13
11,F,13,F13,39,47,G7,H24,pair,P13,D11
11,F,14,F14,4,58,A9,J22,pair,O24,M23
11,F,15,F15,90,44,O13,H18,pair,B12,E14
11,F,16,F16,36,33,G1,F20,mono,C19,C19
11,F,17,F17,6,20,A13,D18,pair,N3,J2
11,F,18,F18,33,21,E19,D20,pair,M15,P20
11,F,19,F19,71,18,K23,D14,pair,D13,D3
11,F,20,F20,18,94,C13,P22,pair,N14,N13
11,F,21,F21,11,3,A23,B8,pair,O24,M12
11,F,22,F22,68,81,K17,N20,pair,D20,P17
11,F,23,F23,6,70,A13,L22,pair,N10,O21
11,G,2,G2,20,61,C17,L4,pair,K11,P1
11,G,3,G3,31,9,E15,B20,pair,P1,I19
11,G,4,G4,26,79,E5,N16,pair,L23,D13
11,G,5,G5,43,76,G15,N10,pair,N24,H20
11,G,6,G6,40,63,G9,L8,pair,I19,O18
11,G,7,G7,26,12,E5,D2,pair,E14,G8
11,G,8,G8,66,61,K13,L4,pair,P20,N10
11,G,9,G9,56,85,I17,P4,pair,B24,P11
11,G,10,G10,57,68,I19,L18,pair,B12,E24
11,G,11,G11,12,25,C1,F4,pair,C19,J22
11,G,12,G12,46,65,G21,L12,pair,B4,F17
11,G,13,G13,85,6,O3,B14,pair,O7,E14
11,G,14,G14,43,58,G15,J22,pair,J18,J5
11,G,15,G15,40,48,G9,J2,pair,L23,P11
11,G,16,G16,12,95,C1,P24,pair,D15,E14
11,G,17,G17,12,10,C1,B22,pair,A5,O5
11,G,18,G18,72,25,M1,F4,pair,C12,C15
11,G,19,G19,1,50,A3,J6,pair,B12,C12
11,G,20,G20,57,32,I19,F18,pair,C3,P13
11,G,21,G21,62,26,K5,F6,pair,O5,O21
11,G,22,G22,61,52,K3,J10,pair,C14,J5
11,G,23,G23,74,28,M5,F10,pair,F2,O21
11,H,2,H2,64,71,K9,L24,pair,M23,F16
11,H,3,H3,47,69,G23,L20,pair,P13,P17
11,H,4,H4,82,25,M21,F4,pair,N10,P17
11,H,5,H5,27,22,E7,D22,pair,K11,A20
11,H,6,H6,87,17,O7,D12,pair,B24,L19
11,H,7,H7,42,94,G13,P22,pair,L6,A6
11,H,8,H8,77,5,M11,B12,pair,B7,A20
11,H,9,H9,14,73,C5,N4,pair,B24,K2
11,H,10,H10,30,47,E13,H24,pair,M23,N14
11,H,11,H11,27,5,E7,B12,pair,N3,L11
11,H,12,H12,92,4,O17,B10,pair,K15,C12
11,H,13,H13,27,6,E7,B14,pair,D15,C19
11,H,14,H14,88,64,O9,L10,pair,E3,K8
11,H,15,H15,49,2,I3,B6,pair,P23,K6
11,H,16,H16,46,63,G21,L8,pair,J18,N21
11,H,17,H17,37,84,G3,P2,pair,L23,J5
11,H,18,H18,78,86,M13,P6,pair,F2,D11
11,H,19,H19,25,90,E3,P14,pair,O7,C20
11,H,20,H20,18,73,C13,N4,pair,D1,C15
11,H,21,H21,18,93,C13,P20,pair,L24,F13
11,H,22,H22,72,42,M1,H14,pair,G5,E14
11,H,23,H23,73,54,M3,J14,pair,K8,D13
11,I,2,I2,54,73,I13,N4,pair,M23,B12
11,I,3,I3,93,6,O19,B14,pair,B7,F13
11,I,4,I4,32,46,E17,H22,pair,O17,O5
11,I,5,I5,90,84,O13,P2,pair,O7,D13
11,I,6,I6,95,90,O23,P14,pair,K17,B15
11,I,7,I7,85,78,O3,N14,pair,A6,N13
11,I,8,I8,49,10,I3,B22,pair,K11,D15
11,I,9,I9,36,73,G1,N4,pair,M15,L11
11,I,10,I10,26,66,E5,L14,pair,O24,C14
11,I,11,I11,10,65,A21,L12,pair,D20,C12
11,I,12,I12,62,53,K5,J12,pair,M15,E24
11,I,13,I13,70,30,K21,F14,pair,C12,J5
11,I,14,I14,42,41,G13,H12,pair,A19,M14
11,I,15,I15,86,17,O5,D12,pair,B24,P11
11,I,16,I16,33,5,E19,B12,pair,J24,N21
11,I,17,I17,45,88,G19,P10,pair,O7,C3
11,I,18,I18,42,35,G13,F24,pair,N10,D11
11,I,19,I19,53,75,I11,N8,pair,F19,C19
11,I,20,I20,55,43,I15,H16,pair,O5,C12
11,I,21,I21,66,71,K13,L24,pair,P8,F16
11,I,22,I22,66,56,K13,J18,pair,N23,J22
11,I,23,I23,68,39,K17,H8,pair,L6,P17
11,J,2,J2,6,48,A13,J2,pair,G17,P11
11,J,3,J3,36,46,G1,H22,pair,O5,P11
11,J,4,J4,82,31,M21,F16,pair,K17,M15
11,J,5,J5,43,41,G15,H12,pair,N19,P1
11,J,6,J6,23,21,C23,D20,pair,J18,F13
11,J,7,J7,31,51,E15,J8,pair,G17,O5
11,J,8,J8,80,85,M17,P4,pair,D15,F16
11,J,9,J9,32,24,E17,F2,pair,L24,K8
11,J,10,J10,35,7,E23,B16,pair,D15,C14
11,J,11,J11,33,43,E19,H16,pair,M12,O21
11,J,12,J12,9,76,A19,N10,pair,D1,A11
11,J,13,J13,10,56,A21,J18,pair,N21,B12
11,J,14,J14,32,79,E17,N16,pair,D11,N15
11,J,15,J15,45,28,G19,F10,pair,J24,D7
11,J,16,J16,57,12,I19,D2,pair,N3,C14
11,J,17,J17,42,76,G13,N10,pair,D7,M14
11,J,18,J18,18,75,C13,N8,pair,K17,D15
11,J,19,J19,64,0,K9,B2,pair,K17,F16
11,J,20,J20,9,69,A19,L20,pair,P13,K8
11,J,21,J21,59,72,I23,N2,pair,N21,P17
11,J,22,J22,5,14,A11,D6,pair,N24,D13
11,J,23,J23,2,85,A5,P4,pair,O17,N13
11,K,2,K2,45,62,G19,L6,pair,G17,N10
11,K,3,K3,87,82,O7,N22,pair,F13,J5
11,K,4,K4,76,63,M9,L8,mono,N3,N3
11,K,5,K5,24,73,E1,N4,pair,P8,F13
11,K,6,K6,67,66,K15,L14,pair,N23,E24
11,K,7,K7,77,83,M11,N24,pair,D20,N23
11,K,8,K8,2,1,A5,B4,pair,F7,E14
11,K,9,K9,8,41,A17,H12,pair,D6,E3
11,K,10,K10,95,63,O23,L8,pair,B4,C11
11,K,11,K11,56,37,I17,H4,pair,A5,F17
11,K,12,K12,4,74,A9,N6,pair,N23,N14
11,K,13,K13,67,92,K15,P18,pair,D6,K2
11,K,14,K14,65,25,K11,F4,pair,B24,A6
11,K,15,K15,21,36,C19,H2,pair,D6,O21
11,K,16,K16,6,83,A13,N24,pair,P20,N15
11,K,17,K17,88,19,O9,D16,pair,K6,D7
11,K,18,K18,24,54,E1,J14,pair,A20,C20
11,K,19,K19,11,4,A23,B10,pair,C19,L11
11,K,20,K20,91,66,O15,L14,pair,F17,D3
11,K,21,K21,29,64,E11,L10,pair,D1,K2
11,K,22,K22,61,81,K3,N20,pair,P8,O18
11,K,23,K23,14,56,C5,J18,pair,N23,K17
11,L,2,L2,54,3,I13,B8,pair,K10,J5
11,L,3,L3,82,27,M21,F8,pair,N24,P17
11,L,4,L4,40,21,G9,D20,pair,C8,A6
11,L,5,L5,84,68,O1,L18,pair,B15,N10
11,L,6,L6,72,85,M1,P4,pair,E3,P14
11,L,7,L7,26,73,E5,N4,pair,E3,J22
11,L,8,L8,91,34,O15,F22,pair,N21,A6
11,L,9,L9,4,80,A9,N18,pair,K3,A20
11,L,10,L10,27,26,E7,F6,pair,P13,C20
11,L,11,L11,20,34,C17,F22,pair,D20,P20
11,L,12,L12,89,73,O11,N4,mono,P16,P16
11,L,13,L13,70,10,K21,B22,pair,K11,M15
11,L,14,L14,55,48,I15,J2,pair,O5,G5
11,L,15,L15,76,36,M9,H2,pair,O24,N23
11,L,16,L16,76,39,M9,H8,pair,I19,M23
11,L,17,L17,84,75,O1,N8,pair,J18,B15
11,L,18,L18,62,35,K5,F24,pair,K15,O5
11,L,19,L19,33,35,E19,F24,pair,F2,F17
11,L,20,L20,3,69,A7,L20,pair,J24,P8
11,L,21,L21,11,30,A23,F14,pair,D1,P14
11,L,22,L22,84,76,O1,N10,pair,A6,D3
11,L,23,L23,17,25,C11,F4,pair,A5,C19
11,M,2,M2,58,49,I21,J4,pair,N19,F16
11,M,3,M3,14,54,C5,J14,pair,G17,C12
11,M,4,M4,57,30,I19,F14,pair,O17,D7
11,M,5,M5,51,18,I7,D14,pair,N21,M12
11,M,6,M6,63,68,K7,L18,pair,D15,C12
11,M,7,M7,20,23,C17,D24,pair,L23,O18
11,M,8,M8,81,30,M19,F14,pair,B7,B15
11,M,9,M9,66,88,K13,P10,pair,L23,C8
11,M,10,M10,91,77,O15,N12,pair,P1,C11
11,M,11,M11,8,68,A17,L18,pair,N23,N10
11,M,12,M12,46,17,G21,D12,pair,P16,N15
11,M,13,M13,15,69,C7,L20,pair,B7,M15
11,M,14,M14,93,43,O19,H16,pair,B12,C15
11,M,15,M15,73,28,M3,F10,pair,K17,G5
11,M,16,M16,30,28,E13,F10,pair,B15,O18
11,M,17,M17,16,19,C9,D16,pair,C19,O10
11,M,18,M18,82,18,M21,D14,pair,A19,N15
11,M,19,M19,32,81,E17,N20,pair,P1,N15
11,M,20,M20,4,63,A9,L8,pair,N3,P17
11,M,21,M21,71,48,K23,J2,pair,A20,O18
11,M,22,M22,70,95,K21,P24,pair,B24,D13
11,M,23,M23,93,71,O19,L24,pair,H20,D13
11,N,2,N2,40,64,G9,L10,pair,P13,C11
11,N,3,N3,79,32,M15,F18,pair,N14,K8
11,N,4,N4,7,73,A15,N4,pair,K11,O5
11,N,5,N5,15,26,C7,F6,pair,F16,K2
11,N,6,N6,58,23,I21,D24,pair,N19,K10
11,N,7,N7,71,60,K23,L2,pair,P13,P16
11,N,8,N8,55,22,I15,D22,pair,N19,J18
11,N,9,N9,44,74,G17,N6,pair,O17,M15
11,N,10,N10,14,70,C5,L22,pair,K15,P13
11,N,11,N11,77,57,M11,J20,pair,M23,D13
11,N,12,N12,43,72,G15,N2,pair,N10,J5
11,N,13,N13,72,91,M1,P16,pair,C3,C12
11,N,14,N14,70,24,K21,F2,pair,N3,F16
11,N,15,N15,88,35,O9,F24,pair,N3,D13
11,N,16,N16,57,76,I19,N10,pair,M15,K8
11,N,17,N17,67,53,K15,J12,pair,P13,P20
11,N,18,N18,60,95,K1,P24,pair,D1,P17
11,N,19,N19,81,52,M19,J10,pair,P11,J5
11,N,20,N20,23,60,C23,L2,pair,A5,E24
11,N,21,N21,41,69,G11,L20,pair,J24,K2
11,N,22,N22,45,15,G19,D8,pair,O10,J2
11,N,23,N23,80,12,M17,D2,pair,P1,D1
11,O,2,O2,12,86,C1,P6,pair,K6,F13
11,O,3,O3,49,65,I3,L12,pair,C3,G5
11,O,4,O4,10,78,A21,N14,pair,O18,P17
11,O,5,O5,47,43,G23,H16,pair,N19,D6
11,O,6,O6,15,87,C7,P8,pair,G17,F17
11,O,7,O7,71,78,K23,N14,pair,E3,P20
11,O,8,O8,84,1,O1,B4,pair,D20,O17
11,O,9,O9,25,83,E3,N24,pair,F13,N13
11,O,10,O10,22,53,C21,J12,pair,D20,F16
11,O,11,O11,46,77,G21,N12,pair,P23,O10
11,O,12,O12,84,30,O1,F14,pair,M12,C19
11,O,13,O13,21,49,C19,J4,pair,J24,A6
11,O,14,O14,8,9,A17,B20,pair,O5,N3
11,O,15,O15,92,45,O17,H20,pair,O5,F13
11,O,16,O16,5,59,A11,J24,pair,B24,N23
11,O,17,O17,49,47,I3,H24,pair,I19,N14
11,O,18,O18,52,17,I9,D12,pair,D20,E24
11,O,19,O19,31,76,E15,N10,pair,H20,P16
11,O,20,O20,40,8,G9,B18,pair,M23,C19
11,O,21,O21,77,81,M11,N20,pair,C8,F19
11,O,22,O22,68,29,K17,F12,pair,D7,O18
11,O,23,O23,14,20,C5,D18,pair,F2,A19
12,B,2,B2,22,12,C21,D2,pair,A5,N14
12,B,3,B3,54,95,I13,P24,pair,N10,A11
12,B,4,B4,12,1,C1,B4,pair,O24,F13
12,B,5,B5,89,12,O11,D2,pair,P23,O10
12,B,6,B6,65,90,K11,P14,pair,C19,C14
12,B,7,B7,18,69,C13,L20,pair,D15,C12
12,B,8,B8,17,68,C11,L18,pair,K15,P23
12,B,9,B9,91,93,O15,P20,pair,L19,K8
12,B,10,B10,12,41,C1,H12,pair,P1,O10
12,B,11,B11,62,51,K5,J8,pair,C8,N10
12,B,12,B12,58,2,I21,B6,pair,L19,P17
12,B,13,B13,93,7,O19,B16,pair,M15,E14
12,B,14,B14,65,12,K11,D2,pair,D20,H20
12,B,15,B15,2,71,A5,L24,pair,O5,M12
12,B,16,B16,2,7,A5,B16,pair,G17,A19
12,B,17,B17,65,15,K11,D8,pair,P20,O18
12,B,18,B18,80,87,M17,P8,pair,F16,J2
12,B,19,B19,32,20,E17,D18,pair,E3,P14
12,B,20,B20,37,21,G3,D20,pair,D20,D11
12,B,21,B21,81,82,M19,N22,pair,A5,C11
12,B,22,B22,10,39,A21,H8,pair,J24,O5
12,B,23,B23,13,38,C3,H6,pair,A20,F16
12,C,2,C2,52,29,I9,F12,pair,A19,N14
12,C,3,C3,35,64,E23,L10,pair,K11,M12
12,C,4,C4,31,79,E15,N16,pair,P1,A6
12,C,5,C5,70,63,K21,L8,pair,L23,D3
12,C,6,C6,17,27,C11,F8,pair,O5,C15
12,C,7,C7,46,69,G21,L20,pair,D20,A20
12,C,8,C8,69,24,K19,F2,pair,A19,P11
12,C,9,C9,41,72,G11,N2,pair,L6,N10
12,C,10,C10,11,86,A23,P6,pair,N15,G8
12,C,11,C11,60,36,K1,H2,pair,O7,E24
12,C,12,C12,21,68,C19,L18,pair,C15,J5
12,C,13,C13,28,15,E9,D8,pair,O21,J5
12,C,14,C14,42,48,G13,J2,pair,B4,P17
12,C,15,C15,45,29,G19,F12,pair,O5,N14
12,C,16,C16,51,53,I7,J12,pair,J18,P13
12,C,17,C17,25,1,E3,B4,pair,C8,F13
12,C,18,C18,45,73,G19,N4,pair,J24,H20
12,C,19,C19,22,37,C21,H4,pair,K15,M15
12,C,20,C20,77,0,M11,B2,pair,P23,P13
12,C,21,C21,78,12,M13,D2,pair,D7,C19
12,C,22,C22,58,79,I21,N16,pair,L24,O18
12,C,23,C23,54,39,I13,H8,pair,C11,A11
12,D,2,D2,5,0,A11,B2,pair,B15,K8
12,D,3,D3,79,11,M15,B24,pair,D1,P16
12,D,4,D4,0,20,A1,D18,pair,B15,D15
12,D,5,D5,6,13,A13,D4,pair,P20,F16
12,D,6,D6,7,3,A15,B8,pair,P16,D3
12,D,7,D7,8,49,A17,J4,pair,E24,L11
12,D,8,D8,53,84,I11,P2,pair,O7,D20
12,D,9,D9,59,12,I23,D2,pair,O7,P14
12,D,10,D10,57,17,I19,D12,pair,K11,O21
12,D,11,D11,14,30,C5,F14,pair,P8,N3
12,D,12,D12,15,1,C7,B4,pair,P13,G5
12,D,13,D13,68,92,K17,P18,pair,O17,O10
12,D,14,D14,24,32,E1,F18,pair,O5,C12
12,D,15,D15,92,30,O17,F14,pair,K17,A11
12,D,16,D16,1,8,A3,B18,pair,D20,D15
12,D,17,D17,36,94,G1,P22,pair,A20,G8
12,D,18,D18,73,60,M3,L2,pair,O24,D20
12,D,19,D19,94,70,O21,L22,pair,J24,C19
12,D,20,D20,66,91,K13,P16,pair,D3,K2
12,D,21,D21,88,4,O9,B10,pair,F7,L11
12,D,22,D22,55,1,I15,B4,pair,K10,D15
12,D,23,D23,31,26,E15,F6,pair,L23,F13
12,E,2,E2,76,4,M9,B10,pair,F7,O18
12,E,3,E3,11,87,A23,P8,pair,N24,B12
12,E,4,E4,14,93,C5,P20,pair,E14,P14
12,E,5,E5,60,58,K1,J22,pair,P1,L11
12,E,6,E6,29,0,E11,B2,pair,F17,N10
12,E,7,E7,41,40,G11,H10,pair,B7,O17
12,E,8,E8,19,17,C15,D12,pair,C3,D7
12,E,9,E9,19,38,C15,H6,pair,N19,J22
12,E,10,E10,26,48,E5,J2,pair,B15,D7
12,E,11,E11,38,94,G5,P22,pair,I19,K17
12,E,12,E12,17,40,C11,H10,pair,F17,D11
12,E,13,E13,56,13,I17,D4,pair,F13,J22
12,E,14,E14,34,76,E21,N10,pair,A19,A6
12,E,15,E15,28,45,E9,H20,pair,K10,K8
12,E,16,E16,14,52,C5,J10,pair,B24,B4
12,E,17,E17,17,20,C11,D18,pair,N10,J22
12,E,18,E18,39,63,G7,L8,pair,O17,O5
12,E,19,E19,83,28,M23,F10,pair,N19,L11
12,E,20,E20,34,37,E21,H4,pair,A5,N23
12,E,21,E21,14,68,C5,L18,pair,N3,L19
12,E,22,E22,19,41,C15,H12,pair,E3,N10
12,E,23,E23,87,90,O7,P14,pair,A20,M12
12,F,2,F2,65,49,K11,J4,pair,C20,F7
12,F,3,F3,24,58,E1,J22,pair,N21,P14
12,F,4,F4,5,57,A11,J20,pair,P23,C14
12,F,5,F5,94,16,O21,D10,pair,M23,L11
12,F,6,F6,13,10,C3,B22,pair,N3,L19
12,F,7,F7,80,45,M17,H20,pair,K10,N3
12,F,8,F8,47,54,G23,J14,pair,B15,C12
12,F,9,F9,68,89,K17,P12,pair,D6,G17
12,F,10,F10,62,5,K5,B12,pair,P13,C19
12,F,11,F11,35,59,E23,J24,pair,B12,O18
12,F,12,F12,60,11,K1,B24,pair,O21,C15
12,F,13,F13,88,59,O9,J24,pair,A20,L24
12,F,14,F14,42,69,G13,L20,pair,C19,D3
12,F,15,F15,50,72,I5,N2,pair,K3,E14
12,F,16,F16,86,91,O5,P16,pair,C14,J2
12,F,17,F17,70,72,K21,N2,pair,C8,A20
12,F,18,F18,6,91,A13,P16,pair,P13,P14
12,F,19,F19,35,29,E23,F12,pair,A19,F19
12,F,20,F20,50,42,I5,H14,pair,P11,C14
12,F,21,F21,70,60,K21,L2,pair,J18,K8
12,F,22,F22,26,70,E5,L22,pair,D13,N13
12,F,23,F23,0,47,A1,H24,pair,J18,N13
12,G,2,G2,0,90,A1,P14,pair,A5,O21
12,G,3,G3,79,83,M15,N24,pair,D20,K17
12,G,4,G4,18,15,C13,D8,pair,C20,A11
12,G,5,G5,63,5,K7,B12,pair,G17,O18
12,G,6,G6,21,54,C19,J14,pair,J24,P20
12,G,7,G7,21,45,C19,H20,pair,K11,L23
12,G,8,G8,40,1,G9,B4,pair,J18,D11
12,G,9,G9,9,65,A19,L12,pair,C8,D3
12,G,10,G10,13,42,C3,H14,pair,E3,F16
12,G,11,G11,53,48,I11,J2,pair,A5,G5
12,G,12,G12,1,27,A3,F8,pair,L6,F17
12,G,13,G13,22,77,C21,N12,pair,J24,C3
12,G,14,G14,30,92,E13,P18,pair,D1,O5
12,G,15,G15,50,49,I5,J4,pair,N19,L19
12,G,16,G16,4,6,A9,B14,pair,L6,B15
12,G,17,G17,52,21,I9,D20,pair,M15,J2
12,G,18,G18,7,60,A15,L2,pair,P20,D13
12,G,19,G19,81,39,M19,H8,pair,M23,D11
12,G,20,G20,63,34,K7,F22,pair,C20,D11
12,G,21,G21,47,90,G23,P14,pair,C14,E14
12,G,22,G22,37,78,G3,N14,pair,J24,E3
12,G,23,G23,27,77,E7,N12,pair,O7,P16
12,H,2,H2,60,34,K1,F22,pair,P23,N21
12,H,3,H3,57,48,I19,J2,pair,B24,N15
12,H,4,H4,90,76,O13,N10,pair,B7,F7
12,H,5,H5,86,68,O5,L18,pair,D13,J2
12,H,6,H6,74,23,M5,D24,pair,A20,P20
12,H,7,H7,43,12,G15,D2,pair,D1,L11
12,H,8,H8,24,49,E1,J4,pair,I19,D13
12,H,9,H9,11,0,A23,B2,pair,D6,B24
12,H,10,H10,68,25,K17,F4,pair,J24,C14
12,H,11,H11,29,23,E11,D24,pair,P1,D6
12,H,12,H12,54,58,I13,J22,pair,L23,D11
12,H,13,H13,95,26,O23,F6,pair,K10,F19
12,H,14,H14,72,48,M1,J2,pair,K8,P14
12,H,15,H15,63,43,K7,H16,pair,L23,B4
12,H,16,H16,12,84,C1,P2,pair,N23,P16
12,H,17,H17,16,36,C9,H2,pair,N3,E3
12,H,18,H18,30,54,E13,J14,pair,O24,M15
12,H,19,H19,79,37,M15,H4,pair,B4,P13
12,H,20,H20,73,30,M3,F14,pair,K11,C19
12,H,21,H21,47,3,G23,B8,pair,A6,N13
