Source Well,Destination Plate Name,Destination Well,Transfer Volume
O18,16,G20,100
O4,16,G20,100
E20,16,G21,100
C20,16,G21,100
A23,16,G22,100
L3,16,G22,100
P16,16,G23,100
I23,16,G23,100
L18,16,H2,100
F3,16,H2,100
L2,16,H3,100
F4,16,H3,100
L17,16,H4,100
G13,16,H4,100
F2,16,H5,100
H10,16,H5,100
P19,16,H6,100
H15,16,H6,100
B18,16,H7,100
L17,16,H7,100
H17,16,H8,100
L24,16,H8,100
A6,16,H9,100
G19,16,H9,100
G8,16,H10,100
K23,16,H10,100
B10,16,H11,100
O10,16,H11,100
O20,16,H12,100
M2,16,H12,100
J20,16,H13,100
E11,16,H13,100
B8,16,H14,100
P14,16,H14,100
B7,16,H15,100
O9,16,H15,100
O23,16,H16,100
O18,16,H16,100
F3,16,H17,100
M1,16,H17,100
A1,16,H18,100
B18,16,H18,100
F1,16,H19,100
N14,16,H19,100
N19,16,H20,100
A19,16,H20,100
J20,16,H21,100
F20,16,H21,100
N11,16,H22,100
K21,16,H22,100
O14,16,H23,100
M2,16,H23,100
H24,16,I2,100
P15,16,I2,100
N14,16,I3,100
B11,16,I3,100
F19,16,I4,100
L10,16,I4,100
O1,16,I5,100
K21,16,I5,100
A9,16,I6,100
D5,16,I6,100
H10,16,I7,100
D2,16,I7,100
B8,16,I8,100
I6,16,I8,100
C11,16,I9,100
O22,16,I9,100
G4,16,I10,100
B23,16,I10,100
C3,16,I11,100
E8,16,I11,100
O9,16,I12,100
K24,16,I12,100
I21,16,I13,100
A5,16,I13,100
C2,16,I14,100
N10,16,I14,100
M10,16,I15,100
C7,16,I15,100
N17,16,I16,100
F18,16,I16,100
A24,16,I17,100
F22,16,I17,100
B4,16,I18,100
E15,16,I18,100
D15,16,I19,100
C3,16,I19,100
G18,16,I20,100
L20,16,I20,100
P4,16,I21,100
E5,16,I21,100
N17,16,I22,100
E3,16,I22,100
N20,16,I23,100
M14,16,I23,100
C5,16,J2,100
I7,16,J2,100
C22,16,J3,100
I13,16,J3,100
E13,16,J4,100
N8,16,J4,100
F24,16,J5,100
K9,16,J5,100
A9,16,J6,100
C5,16,J6,100
B9,16,J7,100
I18,16,J7,100
N12,16,J8,100
M7,16,J8,100
M3,16,J9,100
A15,16,J9,100
P7,16,J10,100
F13,16,J10,100
M1,16,J11,100
K13,16,J11,100
M14,16,J12,100
M20,16,J12,100
I13,16,J13,100
L21,16,J13,100
F24,16,J14,100
I20,16,J14,100
J8,16,J15,100
G14,16,J15,100
J4,16,J16,100
K18,16,J16,100
E3,16,J17,100
C14,16,J17,100
B22,16,J18,100
O15,16,J18,100
D9,16,J19,100
A24,16,J19,100
G5,16,J20,100
F7,16,J20,100
D18,16,J21,100
C6,16,J21,100
K17,16,J22,100
C19,16,J22,100
I13,16,J23,100
G8,16,J23,100
G15,16,K2,100
J22,16,K2,100
B4,16,K3,100
A16,16,K3,100
P5,16,K4,100
I5,16,K4,100
P21,16,K5,100
M3,16,K5,100
A3,16,K6,100
K10,16,K6,100
E18,16,K7,100
M18,16,K7,100
I17,16,K8,100
D3,16,K8,100
G14,16,K9,100
A12,16,K9,100
J1,16,K10,100
G4,16,K10,100
G24,16,K11,100
G2,16,K11,100
O20,16,K12,100
H13,16,K12,100
I13,16,K13,100
K18,16,K13,100
N9,16,K14,100
O4,16,K14,100
B17,16,K15,100
H20,16,K15,100
I14,16,K16,100
K5,16,K16,100
H14,16,K17,100
G17,16,K17,100
F8,16,K18,100
C3,16,K18,100
N24,16,K19,100
C10,16,K19,100
K2,16,K20,100
P23,16,K20,100
M8,16,K21,100
E12,16,K21,100
O12,16,K22,100
P14,16,K22,100
E19,16,K23,100
D22,16,K23,100
N22,16,L2,100
J4,16,L2,100
I18,16,L3,100
A14,16,L3,100
L19,16,L4,100
D16,16,L4,100
P6,16,L5,100
C12,16,L5,100
F4,16,L6,100
I24,16,L6,100
C19,16,L7,100
I2,16,L7,100
A6,16,L8,100
H8,16,L8,100
E11,16,L9,100
O11,16,L9,100
E20,16,L10,100
M15,16,L10,100
C11,16,L11,100
D7,16,L11,100
J21,16,L12,100
J14,16,L12,100
H15,16,L13,100
O10,16,L13,100
N13,16,L14,100
M12,16,L14,100
I15,16,L15,100
P19,16,L15,100
C7,16,L16,100
P8,16,L16,100
K10,16,L17,100
C14,16,L17,100
K8,16,L18,100
M19,16,L18,100
B23,16,L19,100
D22,16,L19,100
I6,16,L20,100
B23,16,L20,100
M10,16,L21,100
N11,16,L21,100
N9,16,L22,100
O7,16,L22,100
I12,16,L23,100
E16,16,L23,100
H15,16,M2,100
J4,16,M2,100
A7,16,M3,100
I19,16,M3,100
K21,16,M4,100
J18,16,M4,100
C3,16,M5,100
P22,16,M5,100
O7,16,M6,100
N23,16,M6,100
P15,16,M7,100
K16,16,M7,100
E15,16,M8,100
G17,16,M8,100
K2,16,M9,100
E12,16,M9,100
E17,16,M10,100
L10,16,M10,100
L16,16,M11,100
D20,16,M11,100
L1,16,M12,100
P11,16,M12,100
G16,16,M13,100
F3,16,M13,100
B23,16,M14,100
H12,16,M14,100
O12,16,M15,100
P24,16,M15,100
F10,16,M16,100
A3,16,M16,100
C24,16,M17,100
G17,16,M17,100
P5,16,M18,100
J5,16,M18,100
C16,16,M19,100
D24,16,M19,100
G5,16,M20,100
A18,16,M20,100
J6,16,M21,100
D13,16,M21,100
D8,16,M22,100
M11,16,M22,100
B6,16,M23,100
O5,16,M23,100
C11,16,N2,100
H10,16,N2,100
E11,16,N3,100
D7,16,N3,100
A18,16,N4,100
D19,16,N4,100
J15,16,N5,100
H23,16,N5,100
N17,16,N6,100
G2,16,N6,100
D21,16,N7,100
F4,16,N7,100
F5,16,N8,100
J6,16,N8,100
L5,16,N9,100
I21,16,N9,100
N19,16,N10,100
N14,16,N10,100
H1,16,N11,100
K9,16,N11,100
J4,16,N12,100
L11,16,N12,100
H3,16,N13,100
D24,16,N13,100
E13,16,N14,100
O3,16,N14,100
F14,16,N15,100
C18,16,N15,100
E18,16,N16,100
B14,16,N16,100
B23,16,N17,100
J5,16,N17,100
K22,16,N18,100
F5,16,N18,100
A17,16,N19,100
E4,16,N19,100
K7,16,N20,100
N9,16,N20,100
K18,16,N21,100
I10,16,N21,100
M5,16,N22,100
E24,16,N22,100
L9,16,N23,100
I19,16,N23,100
B15,16,O2,100
N24,16,O2,100
G21,16,O3,100
J18,16,O3,100
E20,16,O4,100
K20,16,O4,100
I3,16,O5,100
L13,16,O5,100
D11,16,O6,100
J21,16,O6,100
B10,16,O7,100
L6,16,O7,100
E14,16,O8,100
O24,16,O8,100
H15,16,O9,100
L16,16,O9,100
M14,16,O10,100
I19,16,O10,100
G9,16,O11,100
E24,16,O11,100
I17,16,O12,100
G24,16,O12,100
H23,16,O13,100
M4,16,O13,100
N13,16,O14,100
L18,16,O14,100
J13,16,O15,100
H7,16,O15,100
M17,16,O16,100
E23,16,O16,100
M8,16,O17,100
D15,16,O17,100
A16,16,O18,100
A19,16,O18,100
J7,16,O19,100
M7,16,O19,100
E21,16,O20,100
N4,16,O20,100
I16,16,O21,100
K10,16,O21,100
N23,16,O22,100
L9,16,O22,100
J22,16,O23,100
E23,16,O23,100
